iter	TotalF1	Logloss
883	0.738095664	0.5027581375
884	0.7380748559	0.502751361
885	0.7381028959	0.5027419702
886	0.7380939651	0.5027389714
887	0.7381457595	0.502720878
888	0.7381850534	0.5027071549
889	0.7381769273	0.5026985504
890	0.7381783551	0.5026896597
891	0.7381545995	0.5026773493
892	0.738187195	0.502672112
893	0.7381923745	0.5026638684
894	0.7381672822	0.5026603451
895	0.7381917518	0.5026560593
896	0.7382043436	0.502653733
897	0.7382123784	0.5026473041
898	0.7382485426	0.5026304069
899	0.738259615	0.5026291573
900	0.7382765802	0.5026225641
901	0.7382750607	0.5026138626
902	0.7383054234	0.5026004752
903	0.7383386393	0.5025983844
904	0.7383341732	0.5025926457
905	0.7383571235	0.5025846474
906	0.7383445318	0.5025773629
907	0.7383355996	0.5025723399
908	0.7383194417	0.5025660902
909	0.7383288069	0.5025527047
910	0.7383266675	0.5025442977
911	0.7383021977	0.5025351405
912	0.7382976382	0.5025286634
913	0.7383337981	0.5025220697
914	0.7383521868	0.5025096835
915	0.7383877274	0.5024998844
916	0.7383839738	0.5024956179
917	0.7383869197	0.5024952615
918	0.738403074	0.5024837267
919	0.7384170902	0.5024764373
920	0.7384015534	0.5024710393
921	0.7384201316	0.502461408
922	0.7384391346	0.5024521225
923	0.7384420802	0.5024464745
924	0.7384376136	0.5024413217
925	0.7384311062	0.5024354571
926	0.7384376136	0.5024280631
927	0.7384523413	0.5024226065
928	0.7384523413	0.5024221533
929	0.7384776199	0.502412134
930	0.7384658376	0.5024071378
931	0.7384443134	0.5024019766
932	0.7384811808	0.5023951336
933	0.738463929	0.5023880557
934	0.7384913438	0.5023842577
935	0.7384958106	0.5023781489
936	0.7384920558	0.502368524
937	0.7384882032	0.5023585305
938	0.7384882032	0.5023577494
939	0.7384971367	0.5023565197
940	0.7384971367	0.5023550003
941	0.7385090156	0.5023487441
942	0.7385370441	0.5023330338
943	0.7385370441	0.5023328381
944	0.7385244534	0.5023254093
945	0.7385326754	0.5023174902
946	0.7385356206	0.5023174208
947	0.7385348106	0.5023123136
948	0.738562422	0.5023048062
949	0.7385512547	0.5022955458
950	0.7385188564	0.5022872077
951	0.7385068799	0.5022781045
952	0.7385148079	0.5022691233
953	0.738530442	0.5022579802
954	0.738564459	0.5022471793
955	0.7385451678	0.5022415918
956	0.7385392775	0.5022360692
957	0.738548113	0.5022254695
958	0.7385643604	0.5022176293
959	0.73856355	0.5022094787
960	0.7385583715	0.5022047421
961	0.7385806077	0.5021980489
962	0.7386211259	0.5021796599
963	0.7386123905	0.5021714272
964	0.7386217373	0.5021607703
965	0.7386109676	0.5021552966
966	0.7386109676	0.502154844
967	0.7386109676	0.5021542731
968	0.7386366613	0.5021471715
969	0.7386639761	0.5021434479
970	0.7386531076	0.5021324387
971	0.7386567639	0.5021256424
972	0.738653819	0.5021237975
973	0.7386374724	0.5021170352
974	0.7386255931	0.5021120384
975	0.7386190912	0.5020996462
976	0.7386499632	0.5020928906
977	0.7386610313	0.5020883507
978	0.7386558528	0.502085629
979	0.7386579863	0.5020769834
980	0.738667632	0.5020735412
981	0.738642451	0.5020675167
982	0.7386749436	0.5020655298
983	0.7386660089	0.5020581752
984	0.7386630642	0.5020579086
985	0.7387052021	0.5020458439
986	0.7387347493	0.5020407754
987	0.7387221589	0.5020371282
988	0.7387221589	0.502035793
989	0.7387323123	0.5020261361
990	0.7387293678	0.5020224946
991	0.7387277427	0.5020185148
992	0.7387232751	0.5020132479
993	0.738704592	0.5020076919
994	0.7386721024	0.5019976832
995	0.7386970778	0.5019941867
996	0.7387097701	0.5019864085
997	0.7387253043	0.5019821522
998	0.73872693	0.5019700695
999	0.7387246962	0.5019687249
