iter	TotalF1	Logloss
883	0.7387064359	0.5019717003
884	0.7387152707	0.5019648954
885	0.7387269501	0.5019565772
886	0.7387215706	0.5019467836
887	0.73872746	0.5019405652
888	0.7386934446	0.5019336956
889	0.7387141584	0.5019207713
890	0.7387087782	0.5019140068
891	0.7386953759	0.5019063281
892	0.7386998433	0.501905459
893	0.7387035999	0.5019022074
894	0.7386960867	0.5018906489
895	0.7387314205	0.5018799073
896	0.7387521333	0.5018742984
897	0.7387638083	0.5018662146
898	0.7387460401	0.5018591329
899	0.7387145661	0.5018482121
900	0.7387624897	0.5018398185
901	0.7387574136	0.5018325864
902	0.7388028009	0.5018248519
903	0.7387761982	0.5018180764
904	0.7388051364	0.5018145879
905	0.7388264589	0.5018099431
906	0.7387931548	0.5017988021
907	0.7388070645	0.5017923718
908	0.7388189445	0.5017861526
909	0.7388367133	0.5017754184
910	0.7388650437	0.5017686591
911	0.7388715407	0.5017652212
912	0.738871438	0.5017581142
913	0.738871438	0.5017562565
914	0.7388446306	0.5017454958
915	0.7388869728	0.5017384572
916	0.738871335	0.5017301913
917	0.7388817945	0.5017278658
918	0.7388809812	0.5017166625
919	0.7389184419	0.5017097839
920	0.7389546888	0.5016942545
921	0.7389384444	0.5016874256
922	0.7389420985	0.5016828041
923	0.7389391544	0.5016795463
924	0.7389085873	0.5016742338
925	0.7389330577	0.5016663635
926	0.7389530601	0.5016613759
927	0.7389494063	0.5016537837
928	0.7389522456	0.5016476741
929	0.7389700138	0.5016372364
930	0.7389463578	0.5016292589
931	0.7389632063	0.5016215274
932	0.738963916	0.5016184348
933	0.7389713281	0.5016167389
934	0.7389971123	0.5016012627
935	0.7390179297	0.5015978513
936	0.7390261571	0.501592795
937	0.739024738	0.5015895986
938	0.7390128573	0.5015788418
939	0.7390488914	0.5015641828
940	0.7390651344	0.501556681
941	0.7390631126	0.5015475795
942	0.739071128	0.5015437127
943	0.7390482881	0.5015394286
944	0.739024738	0.5015336392
945	0.7390321503	0.5015303268
946	0.7390579346	0.5015226389
947	0.7390403776	0.501513097
948	0.7390402721	0.5015119485
949	0.7390063652	0.5014973975
950	0.7390064702	0.5014945301
951	0.7390300214	0.5014888011
952	0.7390659501	0.5014798305
953	0.7390761994	0.501476285
954	0.7390686806	0.5014689297
955	0.7390745675	0.5014631624
956	0.7390665529	0.5014473984
957	0.7390693897	0.5014361629
958	0.7390738584	0.5014311876
959	0.7391099959	0.5014171022
960	0.7391054196	0.5014109156
961	0.7390987164	0.5014042738
962	0.7391040017	0.5013947861
963	0.7391107049	0.5013887569
964	0.7391061285	0.5013850631
965	0.7391121228	0.5013818791
966	0.739118117	0.5013757146
967	0.7391224782	0.5013690643
968	0.7391321248	0.5013598125
969	0.7391335426	0.5013533655
